735,184,3,6,1,1,0,0
730,247,4,8,1,1,0,0
817,237,3,8,1,1,0,0
849,1,5,6,1,4,0,0
845,22,6,4,1,4,0,0
832,29,9,8,1,4,0,0
831,39,9,5,1,4,0,0
851,27,5,8,1,4,0,0
846,37,7,8,1,4,0,0
846,48,8,7,1,4,0,0
845,75,6,7,1,4,0,0
844,83,7,5,1,4,0,0
845,103,8,6,1,4,0,0
847,55,6,8,1,4,0,1
844,63,8,6,1,4,0,1
843,69,8,6,1,4,0,1
864,92,6,6,1,4,0,1
862,86,6,6,1,4,0,1
862,79,6,6,1,4,0,1
860,73,7,6,1,4,0,1
861,69,6,6,1,4,0,1
861,65,6,6,1,4,0,1
861,59,6,6,1,4,0,1
861,53,8,7,1,4,0,1
861,49,5,4,1,4,0,1
860,7,5,5,1,4,0,1
859,0,6,6,1,4,0,1
860,14,5,5,1,4,0,1
860,20,5,5,1,4,0,1
861,26,6,5,1,4,0,1
861,32,6,4,1,4,0,1
861,38,6,3,1,4,0,1
861,43,7,6,1,4,0,1
883,11,11,5,1,4,0,1
883,8,11,4,1,4,0,1
883,4,12,6,1,4,0,1
884,1,11,5,1,4,0,1
913,5,10,4,1,4,0,1
915,10,9,5,1,4,0,1
896,21,7,4,1,4,0,0
906,21,6,6,1,4,0,0
915,27,8,7,1,4,0,1
870,155,30,13,1,4,0,1
821,152,28,12,1,4,0,1
854,163,34,14,1,4,0,1
905,4,2,4,1,1,0,0
889,53,3,6,1,1,0,0
885,37,3,6,1,1,0,0
912,28,3,5,1,1,0,0
909,47,3,6,1,1,0,0
944,56,2,3,1,1,0,0
914,16,8,6,1,4,0,1
915,24,7,4,1,4,0,1
896,43,12,7,1,4,0,1
895,40,12,7,1,4,0,1
887,107,3,8,1,1,0,0
889,119,3,6,1,1,0,0
902,130,2,6,1,1,0,0
899,111,3,8,1,1,0,0
891,110,3,8,1,1,0,0
895,111,3,7,1,1,0,0
840,138,10,6,1,10,0,1
842,136,4,6,1,2,0,0
877,117,3,4,1,1,0,1
910,194,3,8,1,1,0,0
904,194,3,8,1,1,0,0
931,191,4,9,1,1,0,0
920,212,4,8,1,1,0,0
916,212,4,10,1,1,0,0
930,223,3,11,1,1,0,0
930,242,4,9,1,1,0,0
924,242,3,8,1,1,0,0
940,203,3,9,1,1,0,0
923,190,3,7,1,1,0,0
934,181,7,6,1,10,0,1
934,181,5,4,1,2,0,0
841,240,3,10,1,1,0,0
824,238,7,12,1,2,0,0
828,200,13,12,1,4,0,0
864,256,10,10,1,4,0,1
868,271,13,13,1,4,0,1
911,309,19,26,1,4,0,1
869,337,16,17,1,4,0,1
871,320,16,18,1,4,0,1
870,293,14,15,1,4,0,1
946,305,4,16,1,1,0,0
925,373,20,27,1,4,0,1
869,399,20,26,1,4,0,1
868,428,22,28,1,4,0,1
867,454,25,33,1,4,0,1
869,489,26,37,1,4,0,1
872,526,28,44,1,4,0,1
871,582,32,39,1,4,0,0
874,684,38,62,1,4,0,1
877,749,40,66,1,4,0,1
886,956,42,94,1,4,1,0
1013,67,8,10,1,4,0,1
1023,69,8,8,1,4,0,1
937,169,27,12,1,4,0,1
928,159,31,11,1,4,0,1
926,202,6,11,1,10,0,1
960,220,5,11,1,10,0,1
955,244,3,6,1,1,0,0
969,227,3,8,1,1,0,0
980,199,2,7,1,1,0,0
996,360,3,11,1,1,0,0
990,383,16,13,1,10,0,0
1009,549,5,16,1,1,0,0
1002,552,6,15,1,1,0,0
950,659,38,69,1,4,0,1
1019,698,6,23,1,1,0,0
1012,699,6,20,1,1,0,0
1026,701,4,16,1,1,0,0
974,849,41,60,1,4,0,1
1061,843,11,36,1,1,0,0
1042,796,13,28,1,1,0,0
1035,534,8,22,1,1,0,0
1024,512,24,15,1,10,0,0
1061,129,3,8,1,1,0,0
1055,125,3,8,1,1,0,0
1028,89,11,10,1,6,0,0
1036,69,5,7,1,4,0,1
994,68,6,4,1,4,0,1
1219,124,3,8,1,1,0,0
1089,695,14,29,1,10,0,0
1077,764,39,66,1,4,0,1
1227,112,24,9,1,4,0,1
1225,126,4,7,1,1,0,1
1271,132,4,11,1,1,0,0
961,221,5,4,1,2,0,0
926,203,4,5,1,2,0,0
